Year,Month,Day,Discharge
1996,5,22,2038.05
1996,5,23,1896.87
1996,5,24,1744.93
1996,5,25,1596.99
1996,5,26,1521.57
1996,5,27,1443.19
1996,5,28,1361.52
1996,5,29,1294.08
1996,5,30,1231.7
1996,5,31,1167.98
1996,6,1,1115.83
1996,6,2,1071.22
1996,6,3,1043.69
1996,6,4,1038.57
1996,6,5,1028.46
1996,6,6,1018.34
1996,6,7,994.9
1996,6,8,945.99
1996,6,9,917.32
1996,6,10,872.95
1996,6,11,861.51
1996,6,12,832.31
1996,6,13,814.51
1996,6,14,818.95
1996,6,15,861.55
1996,6,16,883.59
1996,6,17,892.99
1996,6,18,881.31
1996,6,19,848.08
1996,6,20,816.74
1996,6,21,812.29
1996,6,22,812.29
1996,6,23,810.09
1996,6,24,794.33
1996,6,25,772.66
1996,6,26,745.74
1996,6,27,730.08
1996,6,28,726.11
1996,6,29,714.24
1996,6,30,712.28
1996,7,1,710.31
1996,7,2,700.53
1996,7,3,710.31
1996,7,4,712.28
1996,7,5,712.28
1996,7,6,710.31
1996,7,7,698.59
1996,7,8,696.64
1996,7,9,696.64
1996,7,10,694.7
1996,7,11,683.1
1996,7,12,681.18
1996,7,13,681.18
1996,7,14,679.27
1996,7,15,667.83
1996,7,16,665.93
1996,7,17,665.93
1996,7,18,664.04
1996,7,19,652.76
1996,7,20,650.89
1996,7,21,649.05
1996,7,22,638.03
1996,7,23,634.36
1996,7,24,623.35
1996,7,25,621.52
1996,7,26,624.86
1996,7,27,647.31
1996,7,28,670.06
1996,7,29,714.21
1996,7,30,786.26
1996,7,31,810.48
1996,8,1,794.12
1996,8,2,769.7
1996,8,3,750.6
1996,8,4,735.75
1996,8,5,725.21
1996,8,6,717.69
1996,8,7,715.82
1996,8,8,714.2
1996,8,9,712.58
1996,8,10,710.98
1996,8,11,709.73
1996,8,12,709.34
1996,8,13,709.06
1996,8,14,709.26
1996,8,15,709.95
1996,8,16,710.73
1996,8,17,711.5
1996,8,18,714.14
1996,8,19,726.72
1996,8,20,731.74
1996,8,21,724.74
1996,8,22,696.67
1996,8,23,665.72
1996,8,24,646.32
1996,8,25,662.24
1996,8,26,707.22
1996,8,27,726.11
1996,8,28,728.09
1996,8,29,733.44
1996,8,30,768.62
1996,8,31,770.13
1996,9,1,724.11
1996,9,2,712.28
1996,9,3,712.28
1996,9,4,712.28
1996,9,5,712.28
1996,9,6,711.54
1996,9,7,700.12
1996,9,8,670.92
1996,9,9,665.93
1996,9,10,665.93
1996,9,11,666.7
1996,9,12,676.67
1996,9,13,735.72
1996,9,14,786.9
1996,9,15,705.9
1996,9,16,670.14
1996,9,17,665.93
1996,9,18,668.97
1996,9,19,695.94
1996,9,20,783.3
1996,9,21,749.39
1996,9,22,733.38
1996,9,23,781.49
1996,9,24,811.13
1996,9,25,732.32
1996,9,26,667.02
1996,9,27,665.93
1996,9,28,668.01
1996,9,29,706.47
1996,9,30,812.54
1996,10,1,827.85
1996,10,2,806.98
1996,10,3,741.15
1996,10,4,714.29
1996,10,5,712.28
1996,10,6,712.28
1996,10,7,712.28
1996,10,8,712.28
1996,10,9,712.28
1996,10,10,713.07
1996,10,11,717.8
1996,10,12,718.59
1996,10,13,718.59
1996,10,14,718.59
1996,10,15,718.59
1996,10,16,718.59
1996,10,17,718.59
1996,10,18,722.15
1996,10,19,835.11
1996,10,20,813.67
1996,10,21,778.17
1996,10,22,762.46
1996,10,23,758.32
1996,10,24,757.52
1996,10,25,744.21
1996,10,26,704.14
1996,10,27,697.93
1996,10,28,683.51
1996,10,29,693.73
1996,10,30,748.51
1996,10,31,667.65
1996,11,1,474.55
1996,11,2,445.3
1996,11,3,441.9
1996,11,4,446.49
1996,11,5,452.76
1996,11,6,472.83
1996,11,7,482.87
1996,11,8,479.06
1996,11,9,470.84
1996,11,10,460.98
1996,11,11,457.44
1996,11,12,456.67
1996,11,13,456.36
1996,11,14,463.94
1996,11,15,521.02
1996,11,16,528.11
1996,11,17,547.21
1996,11,18,579.78
1996,11,19,731.55
1996,11,20,730.85
1996,11,21,620.31
1996,11,22,607.72
1996,11,23,600.44
1996,11,24,607.02
1996,11,25,624.95
1996,11,26,615.34
1996,11,27,612.13
1996,11,28,615.64
1996,11,29,651.09
1996,11,30,715.8
1996,12,1,759.14
1996,12,2,702.26
1996,12,3,826.97
1996,12,4,920.24
1996,12,5,899.51
1996,12,6,902.78
1996,12,7,913.75
1996,12,8,879.14
1996,12,9,728.92
1996,12,10,712.63
1996,12,11,701.83
1996,12,12,687.29
1996,12,13,539.06
1996,12,14,511.94
1996,12,15,508.12
1996,12,16,507.33
1996,12,17,511.83
1996,12,18,542.48
1996,12,19,562.03
1996,12,20,547.18
1996,12,21,552.15
1996,12,22,568.15
1996,12,23,576.78
1996,12,24,573.21
1996,12,25,594.51
1996,12,26,605.22
1996,12,27,619.55
1996,12,28,632.26
1996,12,29,682.63
1996,12,30,683.87
1996,12,31,808.11
1997,1,1,872.59
1997,1,2,760.23
1997,1,3,568.25
1997,1,4,560.2
1997,1,5,558.21
1997,1,6,558.79
1997,1,7,561.79
1997,1,8,601.67
1997,1,9,640.14
1997,1,10,764.04
1997,1,11,772.12
1997,1,12,766.1
1997,1,13,1018.93
1997,1,14,958.68
1997,1,15,730.87
1997,1,16,728.91
1997,1,17,891.96
1997,1,18,1060.04
1997,1,19,1074.86
1997,1,20,888.21
1997,1,21,824.39
1997,1,22,815.82
1997,1,23,835.79
1997,1,24,1028.17
1997,1,25,1157.42
1997,1,26,1215.44
1997,1,27,1211.65
1997,1,28,1144.97
1997,1,29,712.52
1997,1,30,673.62
1997,1,31,684.93
1997,2,1,685.36
1997,2,2,726.11
1997,2,3,719.56
1997,2,4,719.47
1997,2,5,709.64
1997,2,6,698.93
1997,2,7,703.51
1997,2,8,708.33
1997,2,9,708.74
1997,2,10,699.31
1997,2,11,695.91
1997,2,12,827.47
1997,2,13,882.64
1997,2,14,985.54
1997,2,15,2044.94
1997,2,16,2813.41
1997,2,17,3291.19
1997,2,18,1498.06
1997,2,19,1234.88
1997,2,20,1018.15
1997,2,21,818.54
1997,2,22,757.11
1997,2,23,724.96
1997,2,24,709.7
1997,2,25,701.81
1997,2,26,714.93
1997,2,27,759.59
1997,2,28,957.27
1997,3,1,989.16
1997,3,2,955.79
1997,3,3,910.89
1997,3,4,737.66
1997,3,5,739.51
1997,3,6,753.85
1997,3,7,754.74
1997,3,8,766.9
1997,3,9,772.7
1997,3,10,773.18
1997,3,11,770.5
1997,3,12,629.78
1997,3,13,588.15
1997,3,14,583.8
1997,3,15,588.19
1997,3,16,583.8
1997,3,17,640.66
1997,3,18,1006.47
1997,3,19,1116.4
1997,3,20,1129.96
1997,3,21,1288.72
1997,3,22,1583.26
1997,3,23,1481.02
1997,3,24,1022.2
1997,3,25,976.47
1997,3,26,987.41
1997,3,27,1008.53
1997,3,28,1015.15
1997,3,29,1035.02
1997,3,30,1099.23
1997,3,31,1065.52
1997,4,1,1010.21
1997,4,2,743.17
1997,4,3,721.92
1997,4,4,781.41
1997,4,5,796.67
1997,4,6,791.76
1997,4,7,789.1
1997,4,8,793.18
1997,4,9,806.86
1997,4,10,905.63
1997,4,11,1247.09
1997,4,12,1270.03
1997,4,13,1200.52
1997,4,14,917.55
1997,4,15,1024.17
1997,4,16,1020.46
1997,4,17,1027.19
1997,4,18,1069.47
1997,4,19,1137.18
1997,4,20,1127.1
1997,4,21,915.81
1997,4,22,680.86
1997,4,23,555.15
1997,4,24,563.23
1997,4,25,574.86
1997,4,26,588.02
1997,4,27,589.58
1997,4,28,599.04
1997,4,29,666.12
1997,4,30,696.41
1997,5,1,708.85
1997,5,2,709.19
1997,5,3,705.65
1997,5,4,701.77
1997,5,5,719.14
1997,5,6,584.96
1997,5,7,566.14
1997,5,8,559.42
1997,5,9,555.73
1997,5,10,552.83
1997,5,11,551.77
1997,5,12,550.96
1997,5,13,551.12
1997,5,14,551.41
1997,5,15,550.71
1997,5,16,549.63
1997,5,17,548.53
1997,5,18,547.96
1997,5,19,548.62
1997,5,20,549.42
1997,5,21,550.39
1997,5,22,551.36
1997,5,23,551.31
1997,5,24,548.77
1997,5,25,546.13
1997,5,26,543.15
1997,5,27,521.89
1997,5,28,479.2
1997,5,29,471.33
1997,5,30,468.36
1997,5,31,465.5
1997,6,1,464.38
1997,6,2,463.97
1997,6,3,463.75
1997,6,4,464.72
1997,6,5,465.91
1997,6,6,466.58
1997,6,7,464.05
1997,6,8,461.02
1997,6,9,458.87
1997,6,10,458.91
1997,6,11,458.9
1997,6,12,457.92
1997,6,13,456.83
1997,6,14,456.84
1997,6,15,456.61
1997,6,16,478.39
1997,6,17,471.72
1997,6,18,468.57
1997,6,19,465.65
1997,6,20,463.38
1997,6,21,461.72
1997,6,22,460.08
1997,6,23,458.44
1997,6,24,458.31
1997,6,25,459.89
1997,6,26,462.63
1997,6,27,465.28
1997,6,28,461.68
1997,6,29,456.09
1997,6,30,453.79
1997,7,1,452.04
1997,7,2,450.3
1997,7,3,448.56
1997,7,4,447.03
1997,7,5,445.59
1997,7,6,444.16
1997,7,7,442.73
1997,7,8,441.1
1997,7,9,438.55
1997,7,10,445.29
1997,7,11,453.63
1997,7,12,463.47
1997,7,13,484.76
1997,7,14,460.26
1997,7,15,457.47
1997,7,16,457.23
1997,7,17,463.1
1997,7,18,462.69
1997,7,19,460.72
1997,7,20,456.93
1997,7,21,453.04
1997,7,22,460.44
1997,7,23,496.03
1997,7,24,475.9
1997,7,25,461.04
1997,7,26,458.75
1997,7,27,459.95
1997,7,28,459.01
1997,7,29,462.26
1997,7,30,467.95
1997,7,31,471.18
1997,8,1,463.96
1997,8,2,472.52
1997,8,3,481.33
1997,8,4,489.14
1997,8,5,484.34
1997,8,6,488.81
1997,8,7,491.91
1997,8,8,490.87
1997,8,9,489.86
1997,8,10,497.13
1997,8,11,498.06
1997,8,12,491.23
1997,8,13,529.34
1997,8,14,530.76
1997,8,15,541.44
1997,8,16,675.83
1997,8,17,714.68
1997,8,18,703.99
1997,8,19,690.72
1997,8,20,684.97
1997,8,21,605.86
1997,8,22,603.95
1997,8,23,590.75
1997,8,24,580.72
1997,8,25,603.41
1997,8,26,563.52
1997,8,27,555.95
1997,8,28,554.13
1997,8,29,575.56
1997,8,30,691.38
1997,8,31,705.9
1997,9,1,701.52
1997,9,2,728.69
1997,9,3,744.83
1997,9,4,728.27
1997,9,5,780
1997,9,6,889.89
1997,9,7,920.26
1997,9,8,918.96
1997,9,9,892.94
1997,9,10,874.91
1997,9,11,891.14
1997,9,12,884.03
1997,9,13,932.77
1997,9,14,913.44
1997,9,15,867.69
1997,9,16,854.43
1997,9,17,873.49
1997,9,18,982.54
1997,9,19,916.61
1997,9,20,935
1997,9,21,925.83
1997,9,22,902.83
1997,9,23,889.86
1997,9,24,895.2
1997,9,25,874.22
1997,9,26,861.96
1997,9,27,872
1997,9,28,848.49
1997,9,29,827
1997,9,30,724.31
1997,10,1,706.87
1997,10,2,710.45
1997,10,3,706.07
1997,10,4,698.12
1997,10,5,700.15
1997,10,6,710.89
1997,10,7,751.02
1997,10,8,735.06
1997,10,9,556.49
1997,10,10,543.93
1997,10,11,705.22
1997,10,12,729.15
1997,10,13,712.91
1997,10,14,704.86
1997,10,15,701.72
1997,10,16,693.78
1997,10,17,778.91
1997,10,18,795.48
1997,10,19,815.57
1997,10,20,853.13
1997,10,21,614.37
1997,10,22,584.37
1997,10,23,579.87
1997,10,24,551.93
1997,10,25,543.83
1997,10,26,539.18
1997,10,27,531.25
1997,10,28,518.81
1997,10,29,545.45
1997,10,30,684.78
1997,10,31,647.84
1997,11,1,635.47
1997,11,2,617.01
1997,11,3,614.08
1997,11,4,620.3
1997,11,5,637.39
1997,11,6,622.39
1997,11,7,504.11
1997,11,8,487.54
1997,11,9,489.39
1997,11,10,488.12
1997,11,11,484.17
1997,11,12,485.71
1997,11,13,479.37
1997,11,14,584.05
1997,11,15,636.38
1997,11,16,617.06
1997,11,17,613.72
1997,11,18,610.05
1997,11,19,569.85
1997,11,20,464.05
1997,11,21,469.08
1997,11,22,466.36
1997,11,23,464.85
1997,11,24,457.32
1997,11,25,451.69
1997,11,26,439.03
1997,11,27,451.47
1997,11,28,535.15
1997,11,29,528.13
1997,11,30,518.79
1997,12,1,502.68
1997,12,2,485.36
1997,12,3,474.9
1997,12,4,467.88
1997,12,5,466.39
1997,12,6,528.51
1997,12,7,567.84
1997,12,8,589.11
1997,12,9,569.53
1997,12,10,587.14
1997,12,11,365.15
1997,12,12,328.2
1997,12,13,323.91
1997,12,14,323.43
1997,12,15,332.06
1997,12,16,325.37
1997,12,17,321.55
1997,12,18,327.3
1997,12,19,541.62
1997,12,20,620.68
1997,12,21,620.02
1997,12,22,625.8
1997,12,23,635.31
1997,12,24,717.68
1997,12,25,618.92
1997,12,26,539.54
1997,12,27,531.14
1997,12,28,571.79
1997,12,29,557.47
1997,12,30,463.74
1997,12,31,412.78
1998,1,1,414.63
1998,1,2,532.43
1998,1,3,561.69
1998,1,4,562.86
1998,1,5,570.97
1998,1,6,445.99
1998,1,7,402.18
1998,1,8,392.32
1998,1,9,512.61
1998,1,10,779.21
1998,1,11,858.66
1998,1,12,645.18
1998,1,13,589.59
1998,1,14,589.53
1998,1,15,514.66
1998,1,16,496.2
1998,1,17,495.4
1998,1,18,491.7
1998,1,19,493.6
1998,1,20,494.14
1998,1,21,539.19
1998,1,22,661.14
1998,1,23,822.27
1998,1,24,822.77
1998,1,25,645.38
1998,1,26,827.18
1998,1,27,866.82
1998,1,28,724.55
1998,1,29,705.65
1998,1,30,702.53
1998,1,31,760.95
1998,2,1,617.04
1998,2,2,583.04
1998,2,3,586.5
1998,2,4,590.5
1998,2,5,684.29
1998,2,6,700.92
1998,2,7,702.51
1998,2,8,705.3
1998,2,9,726.91
1998,2,10,742.68
1998,2,11,726.75
1998,2,12,660.82
1998,2,13,568.04
1998,2,14,563.85
1998,2,15,572.14
1998,2,16,607.25
1998,2,17,617.06
1998,2,18,602.52
1998,2,19,595.73
1998,2,20,592.9
1998,2,21,638.66
1998,2,22,648.16
1998,2,23,659.55
1998,2,24,707.16
1998,2,25,721.11
1998,2,26,724.93
1998,2,27,718.6
1998,2,28,723.12
1998,3,1,720.77
1998,3,2,720.04
1998,3,3,723.1
1998,3,4,723.36
1998,3,5,719.74
1998,3,6,729.64
1998,3,7,896.73
1998,3,8,918.86
1998,3,9,917.67
1998,3,10,926.41
1998,3,11,903.75
1998,3,12,886.08
1998,3,13,890.81
1998,3,14,883.77
1998,3,15,883.34
1998,3,16,877.52
1998,3,17,863.77
1998,3,18,856.45
1998,3,19,874.15
1998,3,20,873.72
1998,3,21,873.77
1998,3,22,858.75
1998,3,23,860.57
1998,3,24,846.18
1998,3,25,846.64
1998,3,26,847.51
1998,3,27,844.44
1998,3,28,824.11
1998,3,29,807.5
1998,3,30,805.78
1998,3,31,793.71
1998,4,1,796.73
1998,4,2,816.16
1998,4,3,833.13
1998,4,4,613.69
1998,4,5,570.06
1998,4,6,568.71
1998,4,7,561.09
1998,4,8,560.75
1998,4,9,562.55
1998,4,10,633.81
1998,4,11,631.82
1998,4,12,618.11
1998,4,13,608.66
1998,4,14,608.53
1998,4,15,496.05
1998,4,16,460.35
1998,4,17,444.83
1998,4,18,445.42
1998,4,19,437.02
1998,4,20,436.42
1998,4,21,428.37
1998,4,22,429.81
1998,4,23,449.36
1998,4,24,461.67
1998,4,25,433.26
1998,4,26,428.67
1998,4,27,421.56
1998,4,28,422.1
1998,4,29,428.1
1998,4,30,434.11
1998,5,1,431.23
1998,5,2,479.65
1998,5,3,481.13
1998,5,4,442.8
1998,5,5,485.31
1998,5,6,468.19
1998,5,7,446.93
1998,5,8,438.73
1998,5,9,434.72
1998,5,10,435.29
1998,5,11,439.88
1998,5,12,438.18
1998,5,13,439.87
1998,5,14,448.75
1998,5,15,452.25
1998,5,16,464.56
1998,5,17,459.78
1998,5,18,470.3
1998,5,19,464.84
1998,5,20,459.7
1998,5,21,452.84
1998,5,22,455.8
1998,5,23,439.3
1998,5,24,377.69
1998,5,25,368.76
1998,5,26,371.1
1998,5,27,374.26
1998,5,28,474.64
1998,5,29,508.6
1998,5,30,479.74
1998,5,31,556.72
1998,6,1,550.21
1998,6,2,405.23
1998,6,3,392.3
1998,6,4,402.13
1998,6,5,518.33
1998,6,6,626.35
1998,6,7,651.63
1998,6,8,639.89
1998,6,9,637.96
1998,6,10,540.63
1998,6,11,533.14
1998,6,12,528.2
1998,6,13,529.52
1998,6,14,530.5
1998,6,15,554.4
1998,6,16,736.06
1998,6,17,766.61
1998,6,18,605.99
1998,6,19,574.28
1998,6,20,577.01
1998,6,21,577.76
1998,6,22,582.3
1998,6,23,599.02
1998,6,24,590.4
1998,6,25,587.97
1998,6,26,592.55
1998,6,27,679.71
1998,6,28,721.37
1998,6,29,732
1998,6,30,612.23
1998,7,1,560.1
1998,7,2,565.22
1998,7,3,566.27
1998,7,4,635.91
1998,7,5,666.88
1998,7,6,646.77
1998,7,7,577.48
1998,7,8,562.82
1998,7,9,569.41
1998,7,10,565.2
1998,7,11,569.73
1998,7,12,564.9
1998,7,13,583.02
1998,7,14,630.17
1998,7,15,655.75
1998,7,16,674.89
1998,7,17,700.68
1998,7,18,781.46
1998,7,19,822.33
1998,7,20,798.11
1998,7,21,686
1998,7,22,692.6
1998,7,23,700.93
1998,7,24,698.91
1998,7,25,708.53
1998,7,26,724.99
1998,7,27,712.2
1998,7,28,677.73
1998,7,29,672.31
1998,7,30,662.7
1998,7,31,662.66
1998,8,1,704.63
1998,8,2,801.35
1998,8,3,818.64
1998,8,4,682.73
1998,8,5,695.06
1998,8,6,693.49
1998,8,7,674.95
1998,8,8,673.81
1998,8,9,673.81
1998,8,10,678.43
1998,8,11,660.79
1998,8,12,628.45
1998,8,13,679.52
1998,8,14,770.16
1998,8,15,780.11
1998,8,16,793.71
1998,8,17,793.71
1998,8,18,794.21
1998,8,19,801.42
1998,8,20,803.85
1998,8,21,811.04
1998,8,22,830.21
1998,8,23,825.8
1998,8,24,836.42
1998,8,25,835.06
1998,8,26,848.01
1998,8,27,867.48
1998,8,28,778.74
1998,8,29,843.31
1998,8,30,870.09
1998,8,31,843.22
1998,9,1,665.23
1998,9,2,664.97
1998,9,3,663.6
1998,9,4,670.72
1998,9,5,671.11
1998,9,6,681.63
1998,9,7,696.54
1998,9,8,734.59
1998,9,9,733.19
1998,9,10,746.61
1998,9,11,800.58
1998,9,12,1019.11
1998,9,13,847.63
1998,9,14,768.45
1998,9,15,896.93
1998,9,16,922.44
1998,9,17,802.47
1998,9,18,787.49
1998,9,19,932.75
1998,9,20,991.77
1998,9,21,992.8
1998,9,22,964.56
1998,9,23,763.1
1998,9,24,635.84
1998,9,25,1054.44
1998,9,26,950.4
1998,9,27,848.98
1998,9,28,792.18
1998,9,29,786.48
1998,9,30,827.01
1998,10,1,1038.32
1998,10,2,1092.22
1998,10,3,1137.41
1998,10,4,1035.47
1998,10,5,997.76
1998,10,6,1012.91
1998,10,7,1094.23
1998,10,8,1130.57
1998,10,9,1134.39
1998,10,10,1130.1
1998,10,11,1107.05
1998,10,12,1087.11
1998,10,13,1177.52
1998,10,14,1192.1
1998,10,15,1190.46
1998,10,16,1188.82
1998,10,17,1187.18
1998,10,18,1185.54
1998,10,19,1193.07
1998,10,20,1267.67
1998,10,21,1289.21
1998,10,22,1259.83
1998,10,23,1238.74
1998,10,24,1229.67
1998,10,25,1244.26
1998,10,26,1252.92
1998,10,27,886.03
1998,10,28,689.76
1998,10,29,893.29
1998,10,30,1122.42
1998,10,31,1144.83
1998,11,1,1154.08
1998,11,2,1133.66
1998,11,3,1196.41
1998,11,4,1229.41
1998,11,5,1237.32
1998,11,6,1241.5
1998,11,7,1267.77
1998,11,8,1271.02
1998,11,9,1269.67
1998,11,10,1268.32
1998,11,11,1238.08
1998,11,12,1188.28
1998,11,13,1181.09
1998,11,14,1130.61
1998,11,15,1024.3
1998,11,16,987.35
1998,11,17,1049.22
1998,11,18,1113.28
1998,11,19,1168.41
1998,11,20,1174.93
1998,11,21,1173.3
1998,11,22,1171.68
1998,11,23,1170.06
1998,11,24,1186.52
1998,11,25,1171.78
1998,11,26,1078.86
1998,11,27,939.26
1998,11,28,893.17
1998,11,29,891.9
1998,11,30,903.74
1998,12,1,806.2
1998,12,2,748.46
1998,12,3,744.12
1998,12,4,748.13
1998,12,5,852.47
1998,12,6,916.8
1998,12,7,882.31
1998,12,8,881.95
1998,12,9,862.71
1998,12,10,857.12
1998,12,11,859.61
1998,12,12,863
1998,12,13,866.38
1998,12,14,866.89
1998,12,15,728.54
1998,12,16,791.36
1998,12,17,711.66
1998,12,18,779.18
1998,12,19,766.84
1998,12,20,685.82
1998,12,21,661.62
1998,12,22,660.45
1998,12,23,677.05
1998,12,24,697.5
1998,12,25,700.4
1998,12,26,701.31
1998,12,27,692.34
1998,12,28,693.38
1998,12,29,690.5
1998,12,30,658.56
1998,12,31,663.28
1999,1,1,713.3
1999,1,2,743.62
1999,1,3,792.36
1999,1,4,768.73
1999,1,5,753.48
1999,1,6,677.57
1999,1,7,664.96
1999,1,8,645.63
1999,1,9,568.76
1999,1,10,705.89
1999,1,11,911.99
1999,1,12,1250.9
1999,1,13,757.52
1999,1,14,588.97
1999,1,15,572.5
1999,1,16,562.89
1999,1,17,547.55
1999,1,18,543.53
1999,1,19,546.56
1999,1,20,558.71
1999,1,21,733.5
1999,1,22,754.56
1999,1,23,752.1
1999,1,24,755.47
1999,1,25,752.91
1999,1,26,768.74
1999,1,27,790.96
1999,1,28,1044.36
1999,1,29,1095.03
1999,1,30,847.47
1999,1,31,805.42
1999,2,1,835.79
1999,2,2,825.13
1999,2,3,779.74
1999,2,4,782.71
1999,2,5,816.6
1999,2,6,1073.83
1999,2,7,1157.93
1999,2,8,2524.74
1999,2,9,38976.22
1999,2,10,135479.27
1999,2,11,137784.36
1999,2,12,135349.17
1999,2,13,134281.78
1999,2,14,121288.6
1999,2,15,61748.04
1999,2,16,45297.6
1999,2,17,44094.41
1999,2,18,28265.28
1999,2,19,6106.54
1999,2,20,3519.5
1999,2,21,3303.72
1999,2,22,3002.21
1999,2,23,1792
1999,2,24,1553.52
1999,2,25,1466.62
1999,2,26,1384.44
1999,2,27,1308.4
1999,2,28,1260.44
1999,3,1,1345.52
1999,3,2,3526.43
1999,3,3,5721.37
1999,3,4,10867.36
1999,3,5,12309.05
1999,3,6,11709.6
1999,3,7,13172.02
1999,3,8,12852.21
1999,3,9,13597.84
1999,3,10,14091.17
1999,3,11,14082.57
1999,3,12,13954.71
1999,3,13,13813.05
1999,3,14,13728.75
1999,3,15,12045.94
1999,3,16,4678.22
1999,3,17,2876.79
1999,3,18,2288.83
1999,3,19,802.28
1999,3,20,686.47
1999,3,21,678.26
1999,3,22,658.04
1999,3,23,648.6
1999,3,24,641.49
1999,3,25,624.54
1999,3,26,620.39
1999,3,27,607.48
1999,3,28,602.64
1999,3,29,603.88
1999,3,30,604.2
1999,3,31,602.63
1999,4,1,591.37
1999,4,2,581.67
1999,4,3,588.82
1999,4,4,597
1999,4,5,617.84
1999,4,6,622.3
1999,4,7,602.33
1999,4,8,592.89
1999,4,9,591.31
1999,4,10,587.26
1999,4,11,593.2
1999,4,12,579.3
1999,4,13,508.41
1999,4,14,502.78
1999,4,15,633.13
1999,4,16,657.71
1999,4,17,455.33
1999,4,18,537.45
1999,4,19,560.96
1999,4,20,544.54
1999,4,21,549.97
1999,4,22,680.61
1999,4,23,683.86
1999,4,24,574.82
1999,4,25,571.13
1999,4,26,574.85
1999,4,27,574.52
1999,4,28,572.36
1999,4,29,621.86
1999,4,30,897.43
1999,5,1,887.77
1999,5,2,627.7
1999,5,3,560.67
1999,5,4,556.57
1999,5,5,560.48
1999,5,6,729.9
1999,5,7,778.41
1999,5,8,672.42
1999,5,9,636.14
1999,5,10,629.27
1999,5,11,603.48
1999,5,12,568.23
1999,5,13,832.56
1999,5,14,876.85
1999,5,15,853.55
1999,5,16,698.04
1999,5,17,658.92
1999,5,18,654.8
1999,5,19,662.78
1999,5,20,905.68
1999,5,21,955.17
1999,5,22,1801.32
1999,5,23,2010.68
1999,5,24,2020.53
1999,5,25,2019.86
1999,5,26,2019.19
1999,5,27,2018.53
1999,5,28,2017.85
1999,5,29,1990.05
1999,5,30,1939.92
1999,5,31,1939.31
1999,6,1,1938.66
1999,6,2,1938.02
1999,6,3,1937.41
1999,6,4,1936.76
1999,6,5,1936.14
1999,6,6,1935.51
1999,6,7,1934.86
1999,6,8,1934.25
1999,6,9,1934.78
1999,6,10,1964.34
1999,6,11,1970.42
1999,6,12,1969.79
1999,6,13,1969.16
1999,6,14,1954.18
1999,6,15,1952.94
1999,6,16,1921.58
1999,6,17,1815.68
1999,6,18,1815.08
1999,6,19,1814.46
1999,6,20,1813.85
1999,6,21,1601.49
1999,6,22,642.83
1999,6,23,594.3
1999,6,24,728.61
1999,6,25,740.55
1999,6,26,743.45
1999,6,27,747.5
1999,6,28,795.53
1999,6,29,831.92
1999,6,30,2978.24
1999,7,1,3905.45
1999,7,2,3981.04
1999,7,3,3495.25
1999,7,4,3359.3
1999,7,5,3307.62
1999,7,6,3296.25
1999,7,7,3264.53
1999,7,8,3243.55
1999,7,9,3249.98
1999,7,10,3248.83
1999,7,11,3248.75
1999,7,12,3260.62
1999,7,13,3244.67
1999,7,14,3238.14
1999,7,15,3235.8
1999,7,16,3236.43
1999,7,17,3227.54
1999,7,18,3221.61
1999,7,19,3215.08
1999,7,20,3216.9
1999,7,21,3211.59
1999,7,22,3209.37
1999,7,23,3202.61
1999,7,24,3338.91
1999,7,25,3764.8
1999,7,26,3427.71
1999,7,27,3330.85
1999,7,28,3279.6
1999,7,29,3159.96
1999,7,30,1578.56
1999,7,31,5089.46
1999,8,1,6462.56
1999,8,2,6670.48
1999,8,3,7540.38
1999,8,4,8417.74
1999,8,5,8425.74
1999,8,6,8402.66
1999,8,7,8384.15
1999,8,8,8355.07
1999,8,9,8340.82
1999,8,10,8286.81
1999,8,11,8254.96
1999,8,12,8232.94
1999,8,13,8182.83
1999,8,14,6955.83
1999,8,15,4018.12
1999,8,16,2971.24
1999,8,17,766.43
1999,8,18,646.71
1999,8,19,818.75
1999,8,20,852.53
1999,8,21,687.48
1999,8,22,648.6
1999,8,23,655.43
1999,8,24,645.42
1999,8,25,649.92
1999,8,26,721.53
1999,8,27,709.32
1999,8,28,566.65
1999,8,29,614.76
1999,8,30,644.09
1999,8,31,632.72
1999,9,1,961.63
1999,9,2,1516.4
1999,9,3,1706.84
1999,9,4,1708.67
1999,9,5,1707.31
1999,9,6,1703.21
1999,9,7,1712.29
1999,9,8,1708.2
1999,9,9,1709.1
1999,9,10,1728.72
1999,9,11,1777.43
1999,9,12,1759.85
1999,9,13,1733.7
1999,9,14,1725.04
1999,9,15,1715.89
1999,9,16,1715
1999,9,17,1707.26
1999,9,18,1704.08
1999,9,19,1703.14
1999,9,20,1712.7
1999,9,21,1715.95
1999,9,22,1717.31
1999,9,23,1712.73
1999,9,24,1708.19
1999,9,25,1696.8
1999,9,26,1702.29
1999,9,27,1710.93
1999,9,28,1733.22
1999,9,29,1734.62
1999,9,30,1739.09
1999,10,1,1740.04
1999,10,2,1746.05
1999,10,3,1742.39
1999,10,4,1769.57
1999,10,5,1855.73
1999,10,6,1763.49
1999,10,7,1736.86
1999,10,8,1735.56
1999,10,9,1735.97
1999,10,10,1729.54
1999,10,11,1727.74
1999,10,12,1722.78
1999,10,13,1706.82
1999,10,14,1843.2
1999,10,15,2108.78
1999,10,16,2311.44
1999,10,17,2991.2
1999,10,18,2915.91
1999,10,19,2693.72
1999,10,20,2679.32
